,screen_name,id,followers,friends,number_tweets,number_tweets_intervals,mean_interval_tweets,variance_interval_tweets,standard_deviation_interval_tweets,number_tweets_week,monday_relative_frequence,tuesday_relative_frequence,wednesday_relative_frequence,thursday_relative_frequence,friday_relative_frequence,saturday_relative_frequence,sunday_relative_frequence,mean_day_week,variance_day_week,standard_deviation_day_week,number_hashtags,hashtag_per_tweet,profile_image_url,profile_image_url_https
0,yunnikimbeta,829711033728192512,8877,14,200,172,30.35,885.62,29.76,200,0.14,0.01,0.225,0.25,0.23,0.0,0.145,28.57,365.10,19.11,0,0.00,http://pbs.twimg.com/profile_images/972577831254413313/LqE97nec_normal.jpg,https://pbs.twimg.com/profile_images/972577831254413313/LqE97nec_normal.jpg
1,cidaferreyra,1114099146,457,1031,200,160,21.73,457.39,21.39,200,0.225,0.295,0.135,0.155,0.095,0.07,0.025,28.57,294.82,17.17,5,1.25,http://pbs.twimg.com/profile_images/702611178636361732/yzdpM1pv_normal.jpg,https://pbs.twimg.com/profile_images/702611178636361732/yzdpM1pv_normal.jpg
2,JlioCsarRamosF2,892438987310338048,88,246,200,151,4.23,0.77,0.88,200,0.06,0.145,0.315,0.0,0.235,0.08,0.165,28.57,399.10,19.98,132,1.86,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
3,Thiphles,912768228262318090,175,856,200,151,311.54,138276.47,371.86,200,0.045,0.14,0.06,0.24,0.17,0.255,0.09,28.57,239.96,15.49,29,1.07,http://pbs.twimg.com/profile_images/1002662931992121351/3NY90EQD_normal.jpg,https://pbs.twimg.com/profile_images/1002662931992121351/3NY90EQD_normal.jpg
4,EdmilsonAlber13,841424757568483328,1267,2288,200,167,4.11,13.87,3.72,200,0.0,0.005,0.005,0.54,0.11,0.33,0.01,28.57,1542.24,39.27,78,1.95,http://pbs.twimg.com/profile_images/892821785116323840/iOD7XC2W_normal.jpg,https://pbs.twimg.com/profile_images/892821785116323840/iOD7XC2W_normal.jpg
5,FLSartori,59788857,40732,43106,200,159,4401.64,142357474.68,11931.37,200,0.07,0.13,0.075,0.165,0.455,0.055,0.05,28.57,710.53,26.66,124,1.94,http://pbs.twimg.com/profile_images/439582515670417408/kfQLlO2h_normal.png,https://pbs.twimg.com/profile_images/439582515670417408/kfQLlO2h_normal.png
6,lipeventola,859833372209803264,1108,1170,200,174,1.60,1.14,1.07,200,0.46,0.0,0.54,0.0,0.0,0.0,0.0,28.57,2059.10,45.38,0,0.00,http://pbs.twimg.com/profile_images/882969359639085056/Jx5vUKCZ_normal.jpg,https://pbs.twimg.com/profile_images/882969359639085056/Jx5vUKCZ_normal.jpg
7,Nadson_Pessoa,3294219319,7488,7353,200,165,5606.02,158812476.91,12602.08,200,0.095,0.35,0.08,0.14,0.16,0.105,0.07,28.57,321.10,17.92,54,2.70,http://pbs.twimg.com/profile_images/948268877338873856/OWgfJFCN_normal.jpg,https://pbs.twimg.com/profile_images/948268877338873856/OWgfJFCN_normal.jpg
8,djmaicon_souza,894093269713506304,1165,586,200,181,19427.72,826428492.25,28747.67,200,0.12,0.16,0.225,0.145,0.195,0.06,0.095,28.57,111.10,10.54,20,1.82,http://pbs.twimg.com/profile_images/991612275600609281/964yhapX_normal.jpg,https://pbs.twimg.com/profile_images/991612275600609281/964yhapX_normal.jpg
9,cidaferreyra,1114099146,457,1031,200,160,21.73,457.39,21.39,200,0.225,0.295,0.135,0.155,0.095,0.07,0.025,28.57,294.82,17.17,5,1.25,http://pbs.twimg.com/profile_images/702611178636361732/yzdpM1pv_normal.jpg,https://pbs.twimg.com/profile_images/702611178636361732/yzdpM1pv_normal.jpg
10,JlioCsarRamosF2,892438987310338048,88,246,200,151,4.23,0.77,0.88,200,0.06,0.145,0.315,0.0,0.235,0.08,0.165,28.57,399.10,19.98,132,1.86,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
11,Thiphles,912768228262318090,175,856,200,151,311.54,138276.47,371.86,200,0.045,0.14,0.06,0.24,0.17,0.255,0.09,28.57,239.96,15.49,29,1.07,http://pbs.twimg.com/profile_images/1002662931992121351/3NY90EQD_normal.jpg,https://pbs.twimg.com/profile_images/1002662931992121351/3NY90EQD_normal.jpg
12,EdmilsonAlber13,841424757568483328,1267,2288,200,167,4.11,13.87,3.72,200,0.0,0.005,0.005,0.54,0.11,0.33,0.01,28.57,1542.24,39.27,78,1.95,http://pbs.twimg.com/profile_images/892821785116323840/iOD7XC2W_normal.jpg,https://pbs.twimg.com/profile_images/892821785116323840/iOD7XC2W_normal.jpg
13,FLSartori,59788857,40732,43106,200,159,4401.64,142357474.68,11931.37,200,0.07,0.13,0.075,0.165,0.455,0.055,0.05,28.57,710.53,26.66,124,1.94,http://pbs.twimg.com/profile_images/439582515670417408/kfQLlO2h_normal.png,https://pbs.twimg.com/profile_images/439582515670417408/kfQLlO2h_normal.png
14,lipeventola,859833372209803264,1108,1170,200,174,1.60,1.14,1.07,200,0.46,0.0,0.54,0.0,0.0,0.0,0.0,28.57,2059.10,45.38,0,0.00,http://pbs.twimg.com/profile_images/882969359639085056/Jx5vUKCZ_normal.jpg,https://pbs.twimg.com/profile_images/882969359639085056/Jx5vUKCZ_normal.jpg
15,123_karollainy,4323264982,186,154,200,156,656.25,3060741.53,1749.50,200,0.12,0.1,0.265,0.065,0.23,0.115,0.105,28.57,189.39,13.76,46,1.00,http://pbs.twimg.com/profile_images/953014276737945600/kfeEkfr6_normal.jpg,https://pbs.twimg.com/profile_images/953014276737945600/kfeEkfr6_normal.jpg
16,Mimi_pereira2,1001443142611193856,183,641,200,163,303.39,292928.59,541.23,200,0.04,0.02,0.28,0.18,0.265,0.11,0.105,28.57,361.67,19.02,2,1.00,http://pbs.twimg.com/profile_images/1006737813780467717/ecKigEsT_normal.jpg,https://pbs.twimg.com/profile_images/1006737813780467717/ecKigEsT_normal.jpg
17,itsmaellybueno,905079701613531137,142,445,200,163,16.39,348.04,18.66,200,0.13,0.295,0.04,0.11,0.07,0.23,0.125,28.57,275.39,16.59,20,1.18,http://pbs.twimg.com/profile_images/1007249810246766593/pfu3GGxT_normal.jpg,https://pbs.twimg.com/profile_images/1007249810246766593/pfu3GGxT_normal.jpg
18,JuliaSouzahaha,896865484334915586,1068,1367,200,167,507.32,924403.03,961.46,200,0.02,0.045,0.04,0.185,0.085,0.54,0.085,28.57,1151.10,33.93,0,0.00,http://pbs.twimg.com/profile_images/896936125155168256/wqqndA41_normal.jpg,https://pbs.twimg.com/profile_images/896936125155168256/wqqndA41_normal.jpg
19,Millyliima027,965970956131946497,986,2395,200,170,3381.58,38271736.55,6186.42,200,0.215,0.15,0.1,0.14,0.145,0.11,0.14,28.57,46.82,6.84,3,1.00,http://pbs.twimg.com/profile_images/1008310081652391936/BK_2QYcL_normal.jpg,https://pbs.twimg.com/profile_images/1008310081652391936/BK_2QYcL_normal.jpg
20,Iaeehny15,727613564811350016,2002,2230,200,157,32.87,1846.29,42.97,200,0.0,0.02,0.14,0.21,0.22,0.33,0.08,28.57,485.39,22.03,1,1.00,http://pbs.twimg.com/profile_images/960204445312266241/k7uTSBbj_normal.jpg,https://pbs.twimg.com/profile_images/960204445312266241/k7uTSBbj_normal.jpg
21,mamayankee1,4865774055,3456,3588,200,163,2.77,4.94,2.22,200,0.015,0.035,0.05,0.025,0.835,0.015,0.025,28.57,3198.82,56.56,173,1.07,http://pbs.twimg.com/profile_images/1005885192685477888/eOqhcB8S_normal.jpg,https://pbs.twimg.com/profile_images/1005885192685477888/eOqhcB8S_normal.jpg
22,ju_ninho85,242801480,6064,6296,200,166,89.88,10870.52,104.26,200,0.0,0.0,0.045,0.06,0.305,0.455,0.135,28.57,1034.53,32.16,31,1.15,http://pbs.twimg.com/profile_images/1006363784947163137/7Ya676qc_normal.jpg,https://pbs.twimg.com/profile_images/1006363784947163137/7Ya676qc_normal.jpg
23,JairWellington2,859944326075494401,436,514,200,177,660.51,893022.08,945.00,200,0.0,0.2,0.245,0.245,0.195,0.095,0.02,28.57,369.39,19.22,27,1.12,http://pbs.twimg.com/profile_images/909422317595480064/kIusF9vD_normal.jpg,https://pbs.twimg.com/profile_images/909422317595480064/kIusF9vD_normal.jpg
24,LuaMascarenhass,3379148032,5528,5589,200,167,107.11,25203.34,158.76,200,0.0,0.0,0.0,0.29,0.285,0.205,0.22,28.57,645.10,25.40,0,0.00,http://pbs.twimg.com/profile_images/1005961664825647104/W1kTbUzE_normal.jpg,https://pbs.twimg.com/profile_images/1005961664825647104/W1kTbUzE_normal.jpg
25,Jef_Sdv,943617707315953666,25586,25576,200,171,16.49,267.17,16.35,200,0.0,0.0,0.0,0.0,0.0,0.04,0.96,28.57,4459.10,66.78,42,1.17,http://pbs.twimg.com/profile_images/989925257430667264/iVBQq5Rq_normal.jpg,https://pbs.twimg.com/profile_images/989925257430667264/iVBQq5Rq_normal.jpg
26,Eitaa_Stanley,627730685,5066,5568,200,154,17.19,1578.02,39.72,200,0.285,0.035,0.315,0.05,0.03,0.075,0.21,28.57,525.39,22.92,143,1.01,http://pbs.twimg.com/profile_images/999445106980614144/YMcnexvL_normal.jpg,https://pbs.twimg.com/profile_images/999445106980614144/YMcnexvL_normal.jpg
27,trouxaZ_S,852528399558090752,1118,1926,200,169,186.94,52086.86,228.23,200,0.0,0.125,0.45,0.085,0.215,0.125,0.0,28.57,824.82,28.72,8,1.00,http://pbs.twimg.com/profile_images/1006782071283601408/STyhYcnV_normal.jpg,https://pbs.twimg.com/profile_images/1006782071283601408/STyhYcnV_normal.jpg
28,Qqueaconteceu,954749264533577728,9369,8885,200,172,394.76,238668.14,488.54,200,0.0,0.085,0.16,0.04,0.265,0.32,0.13,28.57,463.39,21.53,1,1.00,http://pbs.twimg.com/profile_images/1008142053782577152/fCxGB-jI_normal.jpg,https://pbs.twimg.com/profile_images/1008142053782577152/fCxGB-jI_normal.jpg
29,Laraalice52,956697038854467584,12993,11220,200,156,289.08,245186.47,495.16,200,0.105,0.015,0.035,0.045,0.18,0.31,0.31,28.57,549.96,23.45,57,1.00,http://pbs.twimg.com/profile_images/962061674063609856/LxX0sERg_normal.jpg,https://pbs.twimg.com/profile_images/962061674063609856/LxX0sERg_normal.jpg
30,euricodtna,306907165,8044,7818,200,175,3752.86,33532337.87,5790.71,200,0.09,0.12,0.075,0.2,0.08,0.15,0.285,28.57,202.24,14.22,79,1.30,http://pbs.twimg.com/profile_images/943294153370284032/EI4Hmsc2_normal.jpg,https://pbs.twimg.com/profile_images/943294153370284032/EI4Hmsc2_normal.jpg
31,augustcotrim,1800832219,339,736,200,168,198.02,47044.26,216.90,200,0.11,0.36,0.12,0.14,0.045,0.025,0.2,28.57,431.39,20.77,87,1.07,http://pbs.twimg.com/profile_images/799731982494212101/qD8c2yZJ_normal.jpg,https://pbs.twimg.com/profile_images/799731982494212101/qD8c2yZJ_normal.jpg
32,MafiaSDV,3409115897,159712,132266,200,153,26.58,2759.33,52.53,200,0.12,0.065,0.065,0.18,0.22,0.065,0.285,28.57,264.24,16.26,92,1.02,http://pbs.twimg.com/profile_images/644185236646043648/J7uaNnS0_normal.jpg,https://pbs.twimg.com/profile_images/644185236646043648/J7uaNnS0_normal.jpg
33,chaninhoo,136329690,2191,3889,200,154,1349.12,33812355.68,5814.84,200,0.12,0.045,0.06,0.13,0.33,0.24,0.075,28.57,378.24,19.45,20,1.25,http://pbs.twimg.com/profile_images/1002671020845789185/Ihserg7J_normal.jpg,https://pbs.twimg.com/profile_images/1002671020845789185/Ihserg7J_normal.jpg
34,EikarenSantos,899444475625447425,479,1135,200,160,68.96,10769.86,103.78,200,0.0,0.155,0.14,0.14,0.445,0.08,0.04,28.57,722.24,26.87,5,1.00,http://pbs.twimg.com/profile_images/1007758935170932736/TOVJDqpy_normal.jpg,https://pbs.twimg.com/profile_images/1007758935170932736/TOVJDqpy_normal.jpg
35,anabialealll,954529261897027584,989,1599,200,170,2518.95,18586623.92,4311.22,200,0.145,0.11,0.11,0.1,0.09,0.305,0.14,28.57,189.10,13.75,0,0.00,http://pbs.twimg.com/profile_images/990742828748869632/c9Qy0uaw_normal.jpg,https://pbs.twimg.com/profile_images/990742828748869632/c9Qy0uaw_normal.jpg
36,dennisrod95,304497559,817,781,200,166,28520.72,1848485744.01,42994.02,200,0.155,0.12,0.17,0.17,0.21,0.095,0.08,28.57,73.67,8.58,10,1.25,http://pbs.twimg.com/profile_images/961443224828162049/nM3_Qy6p_normal.jpg,https://pbs.twimg.com/profile_images/961443224828162049/nM3_Qy6p_normal.jpg
37,Pedro76297136,1002324036930752512,100,318,200,166,30.05,1325.21,36.40,200,0.0,0.0,0.0,0.355,0.175,0.47,0.0,28.57,1341.10,36.62,1,1.00,http://pbs.twimg.com/profile_images/1007810980842270721/uMFRUqHl_normal.jpg,https://pbs.twimg.com/profile_images/1007810980842270721/uMFRUqHl_normal.jpg
38,Poxafalcaokkkj,910309093423947776,397,605,200,172,12086.70,450464935.38,21224.16,200,0.16,0.2,0.035,0.11,0.13,0.16,0.205,28.57,117.67,10.85,0,0.00,http://pbs.twimg.com/profile_images/999633561895424000/ivJODcIA_normal.jpg,https://pbs.twimg.com/profile_images/999633561895424000/ivJODcIA_normal.jpg
39,talitiinha,846503860340449280,2825,2183,200,168,133.30,49929.32,223.45,200,0.0,0.045,0.155,0.56,0.07,0.065,0.105,28.57,1239.67,35.21,7,1.00,http://pbs.twimg.com/profile_images/1007805801027825664/slXjE4At_normal.jpg,https://pbs.twimg.com/profile_images/1007805801027825664/slXjE4At_normal.jpg
40,MarcellaTomazi1,967768368517443584,274,411,200,163,654.85,1537692.14,1240.04,200,0.115,0.055,0.245,0.215,0.09,0.055,0.225,28.57,236.53,15.38,0,0.00,http://pbs.twimg.com/profile_images/1001174161056772096/4g6hPxYd_normal.jpg,https://pbs.twimg.com/profile_images/1001174161056772096/4g6hPxYd_normal.jpg
41,Marly594,953956068085977089,516,602,200,166,30.10,1055.32,32.49,200,0.0,0.0,0.105,0.475,0.14,0.225,0.055,28.57,954.53,30.90,0,0.00,http://pbs.twimg.com/profile_images/1004118181647126528/dSEadpyp_normal.jpg,https://pbs.twimg.com/profile_images/1004118181647126528/dSEadpyp_normal.jpg
42,anyhfernandez,2952953866,3155,3157,200,161,2288.33,23247794.05,4821.60,200,0.19,0.165,0.105,0.295,0.08,0.08,0.085,28.57,220.24,14.84,126,1.88,http://pbs.twimg.com/profile_images/997080085080440834/cc1rjwBq_normal.jpg,https://pbs.twimg.com/profile_images/997080085080440834/cc1rjwBq_normal.jpg
43,milla_santooss,960310167375175680,4453,4405,200,175,5694.50,85188099.10,9229.74,200,0.19,0.145,0.19,0.14,0.115,0.105,0.115,28.57,42.53,6.52,6,1.50,http://pbs.twimg.com/profile_images/1006620316645326848/MvTQtd6y_normal.jpg,https://pbs.twimg.com/profile_images/1006620316645326848/MvTQtd6y_normal.jpg
44,obandersoncosta,4031426747,8556,9152,200,156,62.04,5917.42,76.92,200,0.2,0.04,0.27,0.085,0.135,0.11,0.16,28.57,198.82,14.10,89,1.06,http://pbs.twimg.com/profile_images/997725119479869440/qocDnHdp_normal.jpg,https://pbs.twimg.com/profile_images/997725119479869440/qocDnHdp_normal.jpg
45,erlanoficial,754851364396728320,6569,5737,200,154,273.12,906753.87,952.24,200,0.225,0.135,0.12,0.08,0.085,0.095,0.26,28.57,175.10,13.23,104,1.16,http://pbs.twimg.com/profile_images/998225311513772033/w6_ZHfC3_normal.jpg,https://pbs.twimg.com/profile_images/998225311513772033/w6_ZHfC3_normal.jpg
46,VinceRodrig_,343051919,6687,5823,200,161,10.00,153.12,12.37,200,0.16,0.015,0.18,0.055,0.07,0.19,0.33,28.57,390.24,19.75,83,1.04,http://pbs.twimg.com/profile_images/959282355021144064/Of9FWRmN_normal.jpg,https://pbs.twimg.com/profile_images/959282355021144064/Of9FWRmN_normal.jpg
47,LegiaoUrbanabr,2978250641,59630,33935,200,174,906.69,500179.86,707.23,200,0.015,0.105,0.105,0.135,0.285,0.26,0.095,28.57,317.10,17.81,9,1.00,http://pbs.twimg.com/profile_images/723155175884640256/BkbcKk8L_normal.jpg,https://pbs.twimg.com/profile_images/723155175884640256/BkbcKk8L_normal.jpg
48,TomDAraujo_,928645473505816577,454,463,200,162,638.49,958472.87,979.02,200,0.045,0.22,0.16,0.105,0.11,0.265,0.095,28.57,203.10,14.25,49,1.00,http://pbs.twimg.com/profile_images/998012784406245377/7P1K2vpT_normal.jpg,https://pbs.twimg.com/profile_images/998012784406245377/7P1K2vpT_normal.jpg
49,ACiardulo,927622889360232454,66,140,200,161,472.63,784101.66,885.50,200,0.07,0.195,0.075,0.185,0.29,0.165,0.02,28.57,295.10,17.18,10,1.67,http://pbs.twimg.com/profile_images/993960400596164614/BWx35EWn_normal.jpg,https://pbs.twimg.com/profile_images/993960400596164614/BWx35EWn_normal.jpg
50,jbpereirarj,98622893,10708,5864,200,158,1207.58,13690186.46,3700.03,200,0.125,0.185,0.055,0.23,0.16,0.105,0.14,28.57,109.39,10.46,142,3.02,http://pbs.twimg.com/profile_images/932934366141001728/Ck0dkf1M_normal.jpg,https://pbs.twimg.com/profile_images/932934366141001728/Ck0dkf1M_normal.jpg
51,Claudio98395539,897929042724368384,550,1304,200,160,1.25,0.45,0.67,200,0.6,0.04,0.025,0.12,0.095,0.06,0.06,28.57,1428.53,37.80,23,1.77,http://pbs.twimg.com/profile_images/998209644035125250/SvE2SPyk_normal.jpg,https://pbs.twimg.com/profile_images/998209644035125250/SvE2SPyk_normal.jpg
52,cscmeuamormaior,2424510661,1143,1454,200,172,1.02,0.42,0.65,200,0.4,0.0,0.24,0.0,0.165,0.04,0.155,28.57,729.10,27.00,146,1.90,http://pbs.twimg.com/profile_images/833770604272742400/4D4XrQHK_normal.jpg,https://pbs.twimg.com/profile_images/833770604272742400/4D4XrQHK_normal.jpg
53,bianemarota,2437476454,7575,7804,200,161,12.25,461.47,21.48,200,0.455,0.2,0.235,0.055,0.025,0.015,0.015,28.57,934.24,30.57,69,2.09,http://pbs.twimg.com/profile_images/985630374930903045/fyLF-YOt_normal.jpg,https://pbs.twimg.com/profile_images/985630374930903045/fyLF-YOt_normal.jpg
54,Valdeniquebrito,570457300,15575,16371,200,178,41774.61,3795204454.17,61605.23,200,0.09,0.135,0.125,0.125,0.205,0.135,0.185,28.57,52.53,7.25,192,1.78,http://pbs.twimg.com/profile_images/892481184705507335/KltfZOB7_normal.jpg,https://pbs.twimg.com/profile_images/892481184705507335/KltfZOB7_normal.jpg
55,eder_meneze,727271902302064642,477,472,200,181,50050.60,3792616903.19,61584.23,200,0.145,0.125,0.105,0.075,0.145,0.22,0.185,28.57,80.53,8.97,2,1.00,http://pbs.twimg.com/profile_images/984727435345387520/QPq-HA3L_normal.jpg,https://pbs.twimg.com/profile_images/984727435345387520/QPq-HA3L_normal.jpg
56,dpaloma985,772959115391950852,302,546,200,185,2.05,1.53,1.24,200,0.0,0.13,0.0,0.805,0.0,0.06,0.005,28.57,3003.96,54.81,207,3.00,http://pbs.twimg.com/profile_images/772959503545405440/daOIRS2L_normal.jpg,https://pbs.twimg.com/profile_images/772959503545405440/daOIRS2L_normal.jpg
57,wellingtonnn307,763184190036832256,395,784,200,181,3.05,2.11,1.45,200,0.0,0.775,0.0,0.16,0.0,0.06,0.005,28.57,2782.82,52.75,207,3.00,http://pbs.twimg.com/profile_images/769615015921999872/88hwqCCK_normal.jpg,https://pbs.twimg.com/profile_images/769615015921999872/88hwqCCK_normal.jpg
58,IsmaelCav18,905960280580124674,1684,2999,200,172,1.23,0.48,0.69,200,0.015,0.215,0.0,0.005,0.3,0.25,0.215,28.57,584.82,24.18,69,1.05,http://pbs.twimg.com/profile_images/908894198669168640/VYdJ2JZd_normal.jpg,https://pbs.twimg.com/profile_images/908894198669168640/VYdJ2JZd_normal.jpg
59,NatsLis,888798494,1526,4444,200,156,1.05,0.32,0.56,200,0.3,0.275,0.115,0.025,0.26,0.0,0.025,28.57,599.10,24.48,62,1.02,http://pbs.twimg.com/profile_images/861734787073159169/tYDCP0JT_normal.jpg,https://pbs.twimg.com/profile_images/861734787073159169/tYDCP0JT_normal.jpg
60,romildaa2013,1636346672,348,1243,200,170,2.13,0.36,0.60,200,0.665,0.0,0.0,0.14,0.0,0.0,0.195,28.57,2039.96,45.17,81,1.11,http://pbs.twimg.com/profile_images/896710017746972672/eFxEqzLL_normal.jpg,https://pbs.twimg.com/profile_images/896710017746972672/eFxEqzLL_normal.jpg
61,PabloRi42979426,911015020867330048,618,1599,200,155,2.17,13.64,3.69,200,0.03,0.02,0.555,0.02,0.105,0.01,0.26,28.57,1403.39,37.46,37,1.54,http://pbs.twimg.com/profile_images/911030207175372801/Hbt9KdIx_normal.jpg,https://pbs.twimg.com/profile_images/911030207175372801/Hbt9KdIx_normal.jpg
62,rpspersonal,872120569566822400,465,2598,200,171,6.57,22.40,4.73,200,0.76,0.0,0.075,0.015,0.015,0.13,0.005,28.57,2615.67,51.14,83,1.73,http://pbs.twimg.com/profile_images/872136401525112834/fq7vwVyf_normal.jpg,https://pbs.twimg.com/profile_images/872136401525112834/fq7vwVyf_normal.jpg
63,brenncan,882971922862149632,599,749,200,154,81.94,25268.71,158.96,200,0.06,0.055,0.195,0.165,0.085,0.28,0.16,28.57,229.96,15.16,2,1.00,http://pbs.twimg.com/profile_images/999058609374875649/R6Y_30oI_normal.jpg,https://pbs.twimg.com/profile_images/999058609374875649/R6Y_30oI_normal.jpg
64,RefletindoPaz,814175634561835008,17643,10446,200,199,209.55,18054.39,134.37,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.57,4897.96,69.99,0,0.00,http://pbs.twimg.com/profile_images/948658721059688448/z-jRqr2Y_normal.jpg,https://pbs.twimg.com/profile_images/948658721059688448/z-jRqr2Y_normal.jpg
65,souhawk,767880382071050240,783,3054,200,158,82.66,9854.84,99.27,200,0.07,0.135,0.09,0.23,0.09,0.04,0.345,28.57,399.96,20.00,15,1.36,http://pbs.twimg.com/profile_images/1008225280249466880/Lp01mJAf_normal.jpg,https://pbs.twimg.com/profile_images/1008225280249466880/Lp01mJAf_normal.jpg
66,ai_maruca,976599931430596608,2872,2642,200,173,29.07,753.50,27.45,200,0.0,0.0,0.0,0.0,0.0,0.365,0.635,28.57,2249.10,47.42,1,1.00,http://pbs.twimg.com/profile_images/1008084462696062976/ruIZHslO_normal.jpg,https://pbs.twimg.com/profile_images/1008084462696062976/ruIZHslO_normal.jpg
67,daniisouzahh1,2416331081,2878,2955,200,162,91.94,15780.82,125.62,200,0.085,0.15,0.03,0.145,0.14,0.225,0.225,28.57,169.39,13.01,5,1.00,http://pbs.twimg.com/profile_images/1007812854735568896/0QFJlcK__normal.jpg,https://pbs.twimg.com/profile_images/1007812854735568896/0QFJlcK__normal.jpg
68,nao_to_sabendo,358553806,4209,3697,200,183,23467.54,1080752024.98,32874.79,200,0.21,0.2,0.09,0.21,0.115,0.115,0.06,28.57,134.24,11.59,2,1.00,http://pbs.twimg.com/profile_images/990445337084088321/hCg8HAW2_normal.jpg,https://pbs.twimg.com/profile_images/990445337084088321/hCg8HAW2_normal.jpg
69,davi_pinudo,907167113143562240,3861,3522,200,163,193.59,114235.00,337.99,200,0.075,0.185,0.18,0.185,0.235,0.055,0.085,28.57,166.24,12.89,9,1.12,http://pbs.twimg.com/profile_images/1001294533789978624/ZG0lHLCG_normal.jpg,https://pbs.twimg.com/profile_images/1001294533789978624/ZG0lHLCG_normal.jpg
70,Andrea_souzaah,2893947891,11529,10575,200,174,10542.70,388259540.88,19704.30,200,0.05,0.125,0.08,0.14,0.39,0.095,0.12,28.57,438.82,20.95,84,1.12,http://pbs.twimg.com/profile_images/920398882437259264/3PQHzHzR_normal.jpg,https://pbs.twimg.com/profile_images/920398882437259264/3PQHzHzR_normal.jpg
71,deiaharmonizer,774342075978506240,3192,3181,200,159,11.25,233.58,15.28,200,0.015,0.05,0.0,0.0,0.3,0.565,0.07,28.57,1565.67,39.57,179,1.00,http://pbs.twimg.com/profile_images/774344087768035328/vtbWvtWJ_normal.jpg,https://pbs.twimg.com/profile_images/774344087768035328/vtbWvtWJ_normal.jpg
72,saopaulo011com,28832392,43316,31379,200,169,2962.17,16369393.85,4045.91,200,0.24,0.165,0.075,0.045,0.19,0.195,0.09,28.57,181.96,13.49,131,1.03,http://pbs.twimg.com/profile_images/963971486724784128/6Ile0_32_normal.jpg,https://pbs.twimg.com/profile_images/963971486724784128/6Ile0_32_normal.jpg
73,jon_heb,183771355,3160,4499,200,159,7661.31,512861570.38,22646.45,200,0.265,0.15,0.115,0.03,0.1,0.12,0.22,28.57,210.24,14.50,11,1.22,http://pbs.twimg.com/profile_images/753033869394382848/3ragD6nM_normal.jpg,https://pbs.twimg.com/profile_images/753033869394382848/3ragD6nM_normal.jpg
74,Juniiorx,17736812,114,253,200,161,13572.05,1262693722.71,35534.40,200,0.035,0.185,0.1,0.105,0.135,0.115,0.325,28.57,289.67,17.02,29,1.04,http://pbs.twimg.com/profile_images/3618541808/94bed9220326a6d430f2da643f0c577d_normal.jpeg,https://pbs.twimg.com/profile_images/3618541808/94bed9220326a6d430f2da643f0c577d_normal.jpeg
75,AlineParreira3,2239749466,427,846,200,175,1.16,0.40,0.63,200,0.0,0.0,0.095,0.285,0.24,0.19,0.19,28.57,441.10,21.00,48,1.07,http://pbs.twimg.com/profile_images/935143054121603072/p9TIeb22_normal.jpg,https://pbs.twimg.com/profile_images/935143054121603072/p9TIeb22_normal.jpg
76,heldoncruzsilva,849187932456067073,1734,3132,200,180,29006.41,1847968441.62,42988.00,200,0.23,0.075,0.275,0.13,0.095,0.115,0.08,28.57,210.53,14.51,58,1.07,http://pbs.twimg.com/profile_images/890005982226649088/ZrHCq6Zi_normal.jpg,https://pbs.twimg.com/profile_images/890005982226649088/ZrHCq6Zi_normal.jpg
77,Drogariaguanaba,1024554318,1053,4981,200,165,63066.19,2116199539.71,46002.17,200,0.215,0.175,0.22,0.2,0.19,0.0,0.0,28.57,334.24,18.28,8,1.33,http://pbs.twimg.com/profile_images/999291172689358848/2MX7uFMC_normal.jpg,https://pbs.twimg.com/profile_images/999291172689358848/2MX7uFMC_normal.jpg
78,fabiokratos42,904066486217711621,1676,2609,200,175,2.14,3.50,1.87,200,0.015,0.035,0.005,0.025,0.385,0.355,0.18,28.57,947.96,30.79,15,1.50,http://pbs.twimg.com/profile_images/910914629001506817/ta52A_2__normal.jpg,https://pbs.twimg.com/profile_images/910914629001506817/ta52A_2__normal.jpg
79,GAO_CB,862545281262518272,6179,6153,200,159,2.38,0.78,0.88,200,0.0,0.0,0.97,0.0,0.0,0.02,0.01,28.57,4563.10,67.55,101,1.74,http://pbs.twimg.com/profile_images/863829749273174018/VRS51Pr9_normal.jpg,https://pbs.twimg.com/profile_images/863829749273174018/VRS51Pr9_normal.jpg
80,JhonattanGomess,151335835,2964,2979,200,157,5.69,31.95,5.65,200,0.045,0.045,0.14,0.025,0.045,0.555,0.145,28.57,1214.24,34.85,1042,6.35,http://pbs.twimg.com/profile_images/829266333745479681/IGRJ_Nc6_normal.jpg,https://pbs.twimg.com/profile_images/829266333745479681/IGRJ_Nc6_normal.jpg
81,Alanderson_beta,303509088,3153,3268,200,158,5.84,73.22,8.56,200,0.03,0.11,0.16,0.09,0.48,0.01,0.12,28.57,849.96,29.15,305,1.86,http://pbs.twimg.com/profile_images/3122261192/61d8297cb0404b4be54918667015d077_normal.jpeg,https://pbs.twimg.com/profile_images/3122261192/61d8297cb0404b4be54918667015d077_normal.jpeg
