,screen_name,id,followers,friends,number_tweets,number_tweets_intervals,mean_interval_tweets,variance_interval_tweets,standard_deviation_interval_tweets,number_tweets_week,monday_relative_frequence,tuesday_relative_frequence,wednesday_relative_frequence,thursday_relative_frequence,friday_relative_frequence,saturday_relative_frequence,sunday_relative_frequence,mean_day_week,variance_day_week,standard_deviation_day_week,number_hashtags,hashtag_per_tweet,profile_image_url,profile_image_url_https
0,nFleeur,78721564,93847,362,200,164,1394.01,7230202.85,2688.90,200,0.18,0.105,0.145,0.13,0.12,0.22,0.1,28.57,64.53,8.03,3,1.50,http://pbs.twimg.com/profile_images/985634645608890368/Nqyntck4_normal.jpg,https://pbs.twimg.com/profile_images/985634645608890368/Nqyntck4_normal.jpg
1,hu3_victor,3475256121,65,158,200,170,46468.19,7500230519.72,86603.87,200,0.14,0.07,0.17,0.17,0.18,0.11,0.16,28.57,54.53,7.38,15,1.36,http://pbs.twimg.com/profile_images/838968718545850368/j1uHp8dB_normal.jpg,https://pbs.twimg.com/profile_images/838968718545850368/j1uHp8dB_normal.jpg
2,igornorant,225032168,596,452,200,185,19126.99,774472745.84,27829.35,200,0.165,0.135,0.15,0.14,0.115,0.105,0.19,28.57,28.82,5.37,1,1.00,http://pbs.twimg.com/profile_images/1008404988983496705/jX2myg9d_normal.jpg,https://pbs.twimg.com/profile_images/1008404988983496705/jX2myg9d_normal.jpg
3,cutestfaceever,768949610199089153,86,1547,200,185,10894.82,294086464.15,17148.95,200,0.065,0.1,0.205,0.185,0.17,0.16,0.115,28.57,87.67,9.36,37,1.76,http://pbs.twimg.com/profile_images/905904768912117760/0A9UVDhd_normal.jpg,https://pbs.twimg.com/profile_images/905904768912117760/0A9UVDhd_normal.jpg
4,nandoXplay,870402504047169538,48,277,200,172,8804.76,267918431.37,16368.21,200,0.055,0.145,0.275,0.16,0.165,0.09,0.11,28.57,170.53,13.06,52,1.30,http://pbs.twimg.com/profile_images/877705176613888001/nOjJPI44_normal.jpg,https://pbs.twimg.com/profile_images/877705176613888001/nOjJPI44_normal.jpg
5,ZeCsharp,547014478,214,1141,200,183,682.26,747539.58,864.60,200,0.12,0.0,0.0,0.06,0.245,0.295,0.28,28.57,574.82,23.98,37,1.42,http://pbs.twimg.com/profile_images/1007790860577247232/B0vsydHe_normal.jpg,https://pbs.twimg.com/profile_images/1007790860577247232/B0vsydHe_normal.jpg
6,lhalt_,3036501293,20,312,200,165,10268.51,461601460.98,21484.91,200,0.155,0.135,0.105,0.11,0.095,0.17,0.23,28.57,76.24,8.73,11,1.38,http://pbs.twimg.com/profile_images/1008068970866446337/-eG1L8OQ_normal.jpg,https://pbs.twimg.com/profile_images/1008068970866446337/-eG1L8OQ_normal.jpg
7,pam_ketlim,2774003031,311,545,200,165,1262.88,5324942.78,2307.58,200,0.13,0.065,0.01,0.17,0.27,0.18,0.175,28.57,246.82,15.71,0,0.00,http://pbs.twimg.com/profile_images/1006693192119541761/1u4mkzql_normal.jpg,https://pbs.twimg.com/profile_images/1006693192119541761/1u4mkzql_normal.jpg
8,Kevellyngizell1,896026551560568832,4691,4734,200,169,110.98,15597.38,124.89,200,0.08,0.0,0.0,0.0,0.0,0.2,0.72,28.57,2411.10,49.10,8,1.33,http://pbs.twimg.com/profile_images/1002243548505427969/TYR7XWRD_normal.jpg,https://pbs.twimg.com/profile_images/1002243548505427969/TYR7XWRD_normal.jpg
9,Citeifofinha,4518936855,28138,2076,200,161,6406.07,208285381.55,14432.10,200,0.045,0.145,0.155,0.065,0.13,0.06,0.4,28.57,508.24,22.54,5,1.25,http://pbs.twimg.com/profile_images/1004186026443722754/0n76mI97_normal.jpg,https://pbs.twimg.com/profile_images/1004186026443722754/0n76mI97_normal.jpg
10,ariel_chief,439474275,1056,2400,200,191,11141.98,180416193.87,13431.91,200,0.22,0.13,0.14,0.085,0.115,0.12,0.19,28.57,74.24,8.62,66,1.38,http://pbs.twimg.com/profile_images/975728464299950080/O_BRVWgv_normal.jpg,https://pbs.twimg.com/profile_images/975728464299950080/O_BRVWgv_normal.jpg
11,falaaidn,1001616983383838720,1368,3728,200,161,49.09,2357.01,48.55,200,0.035,0.0,0.0,0.0,0.18,0.295,0.49,28.57,1245.10,35.29,6,1.00,http://pbs.twimg.com/profile_images/1002620112107696128/abyaUdAw_normal.jpg,https://pbs.twimg.com/profile_images/1002620112107696128/abyaUdAw_normal.jpg
12,SPFCBASQUETEBOL,795755161515855873,377,883,200,182,56742.53,3627349163.02,60227.48,200,0.1,0.12,0.165,0.15,0.195,0.165,0.105,28.57,43.10,6.57,403,4.48,http://pbs.twimg.com/profile_images/795857244688683008/odM28unl_normal.jpg,https://pbs.twimg.com/profile_images/795857244688683008/odM28unl_normal.jpg
13,Tathi_Freitas_,925569235224494080,555,540,200,168,1886.95,11459103.94,3385.13,200,0.185,0.08,0.08,0.195,0.03,0.195,0.235,28.57,207.67,14.41,57,1.73,http://pbs.twimg.com/profile_images/986023102676197381/K3UWQdfY_normal.jpg,https://pbs.twimg.com/profile_images/986023102676197381/K3UWQdfY_normal.jpg
14,duarduuuu,851866371755585536,160,505,200,165,117.44,8509.03,92.24,200,0.305,0.0,0.0,0.0,0.0,0.42,0.275,28.57,1155.39,33.99,0,0.00,http://pbs.twimg.com/profile_images/1007102350287360000/o4FbGZxK_normal.jpg,https://pbs.twimg.com/profile_images/1007102350287360000/o4FbGZxK_normal.jpg
15,srta_bete,299263294,9535,9336,200,178,263.46,91876.16,303.11,200,0.165,0.0,0.0,0.0,0.0,0.485,0.35,28.57,1383.39,37.19,9,1.29,http://pbs.twimg.com/profile_images/1008704815394848768/SJVkP-iG_normal.jpg,https://pbs.twimg.com/profile_images/1008704815394848768/SJVkP-iG_normal.jpg
16,mii_ooliveira,4601558482,6915,4951,200,164,357.19,274594.57,524.02,200,0.22,0.075,0.13,0.255,0.255,0.02,0.045,28.57,345.96,18.60,12,1.50,http://pbs.twimg.com/profile_images/1007014333262499843/k_mGKenc_normal.jpg,https://pbs.twimg.com/profile_images/1007014333262499843/k_mGKenc_normal.jpg
17,liownelmessi,909426022797410304,4807,4507,200,180,263.42,83651.59,289.23,200,0.12,0.0,0.0,0.0,0.0,0.35,0.53,28.57,1571.10,39.64,5,1.25,http://pbs.twimg.com/profile_images/1008443467591188480/Mn7otwOY_normal.jpg,https://pbs.twimg.com/profile_images/1008443467591188480/Mn7otwOY_normal.jpg
18,saopaulofcb,900709174459453440,16188,14823,200,175,92.66,8314.83,91.19,200,0.125,0.0,0.0,0.0,0.0,0.24,0.635,28.57,1906.24,43.66,3,1.00,http://pbs.twimg.com/profile_images/1008476547131625472/dgk1B8wG_normal.jpg,https://pbs.twimg.com/profile_images/1008476547131625472/dgk1B8wG_normal.jpg
19,Dias_Aninha,71130631,905,782,200,179,443.18,209454.21,457.66,200,0.095,0.0,0.0,0.06,0.3,0.33,0.215,28.57,656.53,25.62,3,1.00,http://pbs.twimg.com/profile_images/1006887344430034946/sOchKe-g_normal.jpg,https://pbs.twimg.com/profile_images/1006887344430034946/sOchKe-g_normal.jpg
20,laine_cambuy,860632211434999814,2955,2817,200,163,417.75,466847.94,683.26,200,0.085,0.035,0.17,0.25,0.03,0.205,0.225,28.57,288.82,16.99,2,1.00,http://pbs.twimg.com/profile_images/1006726825815560192/MuCYNTvE_normal.jpg,https://pbs.twimg.com/profile_images/1006726825815560192/MuCYNTvE_normal.jpg
21,matheuspradog,186114062,8081,2907,200,167,1225.43,4565367.62,2136.67,200,0.1,0.08,0.195,0.195,0.185,0.05,0.195,28.57,139.10,11.79,10,1.00,http://pbs.twimg.com/profile_images/1002258572674297857/bR9hvCGU_normal.jpg,https://pbs.twimg.com/profile_images/1002258572674297857/bR9hvCGU_normal.jpg
22,PetterBrendel,222849966,109783,35443,200,178,10778.77,269073852.20,16403.47,200,0.115,0.115,0.09,0.125,0.11,0.18,0.265,28.57,125.96,11.22,10,1.00,http://pbs.twimg.com/profile_images/972613822698663937/8SJ5FH1L_normal.jpg,https://pbs.twimg.com/profile_images/972613822698663937/8SJ5FH1L_normal.jpg
23,minhoii652,3188876033,12835,12666,200,171,199.36,65670.43,256.26,200,0.165,0.0,0.0,0.0,0.0,0.43,0.405,28.57,1333.10,36.51,42,1.27,http://pbs.twimg.com/profile_images/945443198670909440/v-x0yqX0_normal.jpg,https://pbs.twimg.com/profile_images/945443198670909440/v-x0yqX0_normal.jpg
24,Cristina7257872,821681941107929088,5112,4957,200,159,291.34,262540.36,512.39,200,0.015,0.17,0.27,0.14,0.025,0.23,0.15,28.57,313.10,17.69,2,1.00,http://pbs.twimg.com/profile_images/982795763452448768/kK2yNMVj_normal.jpg,https://pbs.twimg.com/profile_images/982795763452448768/kK2yNMVj_normal.jpg
25,ofutemundo,3075172995,51232,31326,200,171,5339.54,28763511.96,5363.16,200,0.16,0.135,0.145,0.145,0.13,0.16,0.125,28.57,6.53,2.56,2,1.00,http://pbs.twimg.com/profile_images/960509525739622400/Dv6sVDuS_normal.jpg,https://pbs.twimg.com/profile_images/960509525739622400/Dv6sVDuS_normal.jpg
26,Barbara65588437,950847263865270272,115,323,200,174,16601.30,863928715.96,29392.66,200,0.13,0.06,0.09,0.185,0.2,0.07,0.265,28.57,200.53,14.16,11,1.38,http://pbs.twimg.com/profile_images/1007228815934967809/ppuNF5GO_normal.jpg,https://pbs.twimg.com/profile_images/1007228815934967809/ppuNF5GO_normal.jpg
27,ofutebolnaveia,3242321961,117077,105147,200,174,4151.39,16324583.09,4040.37,200,0.125,0.13,0.09,0.11,0.11,0.22,0.215,28.57,94.82,9.74,2,1.00,http://pbs.twimg.com/profile_images/960859077327933440/3Nke9swk_normal.jpg,https://pbs.twimg.com/profile_images/960859077327933440/3Nke9swk_normal.jpg
28,Millyliima027,965970956131946497,991,2437,200,171,3747.30,47144078.89,6866.15,200,0.22,0.15,0.1,0.14,0.145,0.11,0.135,28.57,51.39,7.17,3,1.00,http://pbs.twimg.com/profile_images/1008310081652391936/BK_2QYcL_normal.jpg,https://pbs.twimg.com/profile_images/1008310081652391936/BK_2QYcL_normal.jpg
29,Thu_31_23,953083538613637120,189,202,200,164,2390.32,19495537.33,4415.38,200,0.15,0.28,0.065,0.13,0.07,0.16,0.145,28.57,175.39,13.24,7,1.17,http://pbs.twimg.com/profile_images/965321536398864384/w0e2Bl20_normal.jpg,https://pbs.twimg.com/profile_images/965321536398864384/w0e2Bl20_normal.jpg
30,Pollyana_Prado1,978411795651223552,997,3228,200,166,143.79,35207.76,187.64,200,0.15,0.0,0.235,0.335,0.115,0.15,0.015,28.57,474.53,21.78,0,0.00,http://pbs.twimg.com/profile_images/1008536149151895552/ZsXYP5C__normal.jpg,https://pbs.twimg.com/profile_images/1008536149151895552/ZsXYP5C__normal.jpg
31,pokosofredora,984585115052503040,105,292,200,154,93.84,35186.86,187.58,200,0.18,0.105,0.125,0.06,0.18,0.045,0.305,28.57,269.96,16.43,25,1.19,http://pbs.twimg.com/profile_images/1005915130100633602/0tUnc3Vh_normal.jpg,https://pbs.twimg.com/profile_images/1005915130100633602/0tUnc3Vh_normal.jpg
32,DiogobacchRock,854800688337092612,114,523,200,157,815.30,1638855.51,1280.18,200,0.06,0.15,0.18,0.205,0.04,0.365,0.0,28.57,528.53,22.99,14,1.00,http://pbs.twimg.com/profile_images/999083265016324101/8o0SOMVG_normal.jpg,https://pbs.twimg.com/profile_images/999083265016324101/8o0SOMVG_normal.jpg
33,jmal9374,3436261720,84,1260,200,165,427.28,800471.68,894.69,200,0.25,0.135,0.085,0.15,0.13,0.1,0.15,28.57,97.10,9.85,3,1.50,http://pbs.twimg.com/profile_images/1007284817371828226/5XgyzI0t_normal.jpg,https://pbs.twimg.com/profile_images/1007284817371828226/5XgyzI0t_normal.jpg
34,AndressaSilvaBM,955481645414526976,182,235,200,182,13521.81,359730639.96,18966.57,200,0.155,0.135,0.155,0.165,0.12,0.125,0.145,28.57,9.67,3.11,3,1.00,http://pbs.twimg.com/profile_images/996155264209473539/qvJFOm3f_normal.jpg,https://pbs.twimg.com/profile_images/996155264209473539/qvJFOm3f_normal.jpg
35,ElisonSoeiro,786402553143578625,80,563,200,167,401.72,344982.76,587.35,200,0.255,0.05,0.16,0.19,0.03,0.175,0.14,28.57,214.24,14.64,13,1.44,http://pbs.twimg.com/profile_images/1005452780079910913/RrsuPP6l_normal.jpg,https://pbs.twimg.com/profile_images/1005452780079910913/RrsuPP6l_normal.jpg
36,Rui_Correia_18,1002822695430557696,59,427,200,158,250.66,257643.52,507.59,200,0.135,0.075,0.105,0.135,0.095,0.18,0.275,28.57,155.96,12.49,6,1.00,http://pbs.twimg.com/profile_images/1002824189974335488/xAQ9Nrog_normal.jpg,https://pbs.twimg.com/profile_images/1002824189974335488/xAQ9Nrog_normal.jpg
37,alissonryt,2962495798,49299,43957,200,193,31222.84,994236392.70,31531.51,200,0.135,0.165,0.165,0.12,0.12,0.095,0.2,28.57,43.67,6.61,0,0.00,http://pbs.twimg.com/profile_images/781902033070727168/eZYbUSEm_normal.jpg,https://pbs.twimg.com/profile_images/781902033070727168/eZYbUSEm_normal.jpg
38,RickyVittek,203126463,26035,24143,200,171,278.32,111194.81,333.46,200,0.15,0.0,0.0,0.0,0.02,0.48,0.35,28.57,1331.10,36.48,6,1.20,http://pbs.twimg.com/profile_images/999332854982033408/EsHnTPcO_normal.jpg,https://pbs.twimg.com/profile_images/999332854982033408/EsHnTPcO_normal.jpg
39,biebrxgirl,2549819187,23547,18399,200,165,241.34,122251.41,349.64,200,0.02,0.0,0.0,0.0,0.16,0.18,0.64,28.57,1857.96,43.10,8,1.14,http://pbs.twimg.com/profile_images/1008456313003741184/gc8SFvkh_normal.jpg,https://pbs.twimg.com/profile_images/1008456313003741184/gc8SFvkh_normal.jpg
40,danyalmeida38,1325290357,1144,886,200,167,3406.42,32472325.55,5698.45,200,0.085,0.165,0.145,0.23,0.115,0.18,0.08,28.57,100.24,10.01,0,0.00,http://pbs.twimg.com/profile_images/996537179898826754/E9_f6QwI_normal.jpg,https://pbs.twimg.com/profile_images/996537179898826754/E9_f6QwI_normal.jpg
41,terrorista_Cec,754948634358190080,4187,3507,200,165,733.01,1391717.81,1179.71,200,0.04,0.185,0.1,0.18,0.12,0.165,0.21,28.57,120.53,10.98,15,1.50,http://pbs.twimg.com/profile_images/1005917322874322946/nExiJ9qh_normal.jpg,https://pbs.twimg.com/profile_images/1005917322874322946/nExiJ9qh_normal.jpg
42,youtuberspop,3188824492,85182,20459,200,185,24677.34,1027037152.42,32047.42,200,0.1,0.08,0.13,0.155,0.105,0.27,0.16,28.57,137.10,11.71,33,1.00,http://pbs.twimg.com/profile_images/971396549715615744/eafsyhqF_normal.jpg,https://pbs.twimg.com/profile_images/971396549715615744/eafsyhqF_normal.jpg
43,RaissaBrrr,3300910360,10553,9374,200,172,6023.98,99056652.82,9952.72,200,0.075,0.105,0.165,0.18,0.225,0.16,0.09,28.57,101.39,10.07,1,1.00,http://pbs.twimg.com/profile_images/933847737086414848/WHoZFUnp_normal.jpg,https://pbs.twimg.com/profile_images/933847737086414848/WHoZFUnp_normal.jpg
44,davidballot,38226289,2540,3947,200,173,4974.17,40087354.85,6331.46,200,0.125,0.125,0.155,0.165,0.215,0.11,0.105,28.57,51.39,7.17,30,1.76,http://pbs.twimg.com/profile_images/988729373862789120/PfpZlESH_normal.jpg,https://pbs.twimg.com/profile_images/988729373862789120/PfpZlESH_normal.jpg
45,ofutebolnaveia,3242321961,117077,105147,200,174,4151.39,16324583.09,4040.37,200,0.125,0.13,0.09,0.11,0.11,0.22,0.215,28.57,94.82,9.74,2,1.00,http://pbs.twimg.com/profile_images/960859077327933440/3Nke9swk_normal.jpg,https://pbs.twimg.com/profile_images/960859077327933440/3Nke9swk_normal.jpg
46,maryjeey_,303853484,1807,1740,200,169,516.46,618267.87,786.30,200,0.06,0.005,0.205,0.235,0.16,0.185,0.15,28.57,230.53,15.18,3,1.50,http://pbs.twimg.com/profile_images/1005101370310123521/JvjuD6IC_normal.jpg,https://pbs.twimg.com/profile_images/1005101370310123521/JvjuD6IC_normal.jpg
47,arichard481,3122709161,461,3178,200,161,4150.08,133416652.75,11550.61,200,0.15,0.14,0.315,0.115,0.045,0.05,0.185,28.57,288.24,16.98,20,1.33,http://pbs.twimg.com/profile_images/967059961636425728/fx02zR82_normal.jpg,https://pbs.twimg.com/profile_images/967059961636425728/fx02zR82_normal.jpg
48,meloogeovana,2700295595,6652,7160,200,181,16044.70,520426764.31,22812.86,200,0.12,0.15,0.095,0.14,0.135,0.15,0.21,28.57,42.82,6.54,1,1.00,http://pbs.twimg.com/profile_images/1007305711104163841/ygi1JtMP_normal.jpg,https://pbs.twimg.com/profile_images/1007305711104163841/ygi1JtMP_normal.jpg
49,laivezao,2950276690,52,512,200,174,28641.26,2000211352.24,44723.72,200,0.155,0.155,0.175,0.155,0.15,0.135,0.075,28.57,35.39,5.95,4,1.00,http://pbs.twimg.com/profile_images/954552304803475456/_n8z6HOy_normal.jpg,https://pbs.twimg.com/profile_images/954552304803475456/_n8z6HOy_normal.jpg
50,gafb220,715686166163496960,54,494,200,172,5788.62,102218704.34,10110.33,200,0.18,0.065,0.13,0.07,0.135,0.22,0.2,28.57,126.82,11.26,9,1.00,http://pbs.twimg.com/profile_images/1007832925469937664/enSYz1bB_normal.jpg,https://pbs.twimg.com/profile_images/1007832925469937664/enSYz1bB_normal.jpg
51,zackgamesls,2863038015,183,594,200,168,30037.18,2209075718.34,47000.81,200,0.15,0.155,0.21,0.135,0.18,0.095,0.075,28.57,74.53,8.63,25,1.00,http://pbs.twimg.com/profile_images/865600044094849024/1uV3EOlM_normal.jpg,https://pbs.twimg.com/profile_images/865600044094849024/1uV3EOlM_normal.jpg
52,Duodrip,104288368,70897,40841,200,169,88755.98,6796130237.41,82438.65,200,0.16,0.1,0.125,0.195,0.145,0.17,0.105,28.57,41.96,6.48,8,1.60,http://pbs.twimg.com/profile_images/378800000781244914/ef21a9fb347596a29ab2382c5dbfd522_normal.png,https://pbs.twimg.com/profile_images/378800000781244914/ef21a9fb347596a29ab2382c5dbfd522_normal.png
53,Debinha_souza09,995145773108129792,304,589,200,157,105.75,36605.88,191.33,200,0.24,0.055,0.12,0.165,0.175,0.06,0.185,28.57,159.10,12.61,4,1.33,http://pbs.twimg.com/profile_images/995146932518612992/6hUGdIJq_normal.jpg,https://pbs.twimg.com/profile_images/995146932518612992/6hUGdIJq_normal.jpg
54,Izaaoliveira5,726969734378471424,1153,1300,200,154,99.03,44387.32,210.68,200,0.12,0.07,0.175,0.11,0.16,0.18,0.185,28.57,65.10,8.07,10,1.00,http://pbs.twimg.com/profile_images/1004905299965284352/mSqSms_j_normal.jpg,https://pbs.twimg.com/profile_images/1004905299965284352/mSqSms_j_normal.jpg
55,Poxaah_Santoss,830584327910064130,604,1630,200,159,807.82,4044140.65,2011.00,200,0.225,0.18,0.095,0.08,0.125,0.13,0.165,28.57,87.67,9.36,0,0.00,http://pbs.twimg.com/profile_images/1008041272337199106/xJeRXvn8_normal.jpg,https://pbs.twimg.com/profile_images/1008041272337199106/xJeRXvn8_normal.jpg
56,yuri_castellary,935203408063148033,42,77,200,172,8067.14,233782274.74,15289.94,200,0.11,0.125,0.075,0.185,0.115,0.175,0.215,28.57,84.53,9.19,3,1.00,http://pbs.twimg.com/profile_images/1007677970381762560/MXSmQbIt_normal.jpg,https://pbs.twimg.com/profile_images/1007677970381762560/MXSmQbIt_normal.jpg
57,joycemartinsss1,940689287267471360,464,517,200,164,108.65,17159.42,130.99,200,0.09,0.0,0.035,0.08,0.12,0.255,0.42,28.57,735.39,27.12,6,1.20,http://pbs.twimg.com/profile_images/1008431171070554113/Bf2wOCQb_normal.jpg,https://pbs.twimg.com/profile_images/1008431171070554113/Bf2wOCQb_normal.jpg
58,_HosanaMonteiro,733863444588417024,1449,1435,200,166,415.16,491918.69,701.37,200,0.21,0.09,0.04,0.145,0.085,0.315,0.115,28.57,295.10,17.18,1,1.00,http://pbs.twimg.com/profile_images/995420720065851397/_V8k7Ef1_normal.jpg,https://pbs.twimg.com/profile_images/995420720065851397/_V8k7Ef1_normal.jpg
59,Victoriamarilza,985261737439055877,174,186,200,164,2901.68,40441492.73,6359.36,200,0.23,0.28,0.135,0.135,0.075,0.045,0.1,28.57,243.10,15.59,40,8.00,http://pbs.twimg.com/profile_images/1002243856174370817/P1WLo0Yr_normal.jpg,https://pbs.twimg.com/profile_images/1002243856174370817/P1WLo0Yr_normal.jpg
60,GabriiellaaR,986019127037964289,158,500,200,172,215.52,73646.40,271.38,200,0.18,0.0,0.0,0.15,0.055,0.285,0.33,28.57,601.10,24.52,2,1.00,http://pbs.twimg.com/profile_images/1008517199106072577/3Vp-94MY_normal.jpg,https://pbs.twimg.com/profile_images/1008517199106072577/3Vp-94MY_normal.jpg
61,ofutebolnaveia,3242321961,117077,105147,200,174,4163.43,16253357.44,4031.55,200,0.13,0.13,0.09,0.11,0.11,0.215,0.215,28.57,89.67,9.47,2,1.00,http://pbs.twimg.com/profile_images/960859077327933440/3Nke9swk_normal.jpg,https://pbs.twimg.com/profile_images/960859077327933440/3Nke9swk_normal.jpg
62,daryIdixox,2720270724,1998,545,200,167,33.35,1344.38,36.67,200,0.085,0.0,0.0,0.0,0.0,0.0,0.915,28.57,4009.10,63.32,2,1.00,http://pbs.twimg.com/profile_images/1008153066783281159/KjhXXjnq_normal.jpg,https://pbs.twimg.com/profile_images/1008153066783281159/KjhXXjnq_normal.jpg
63,SPFCBASQUETEBOL,795755161515855873,377,883,200,182,56742.53,3627349163.02,60227.48,200,0.1,0.12,0.165,0.15,0.195,0.165,0.105,28.57,43.10,6.57,403,4.48,http://pbs.twimg.com/profile_images/795857244688683008/odM28unl_normal.jpg,https://pbs.twimg.com/profile_images/795857244688683008/odM28unl_normal.jpg
64,onossofutebol,3241953657,32085,17054,200,171,5299.42,20758436.44,4556.14,200,0.165,0.125,0.135,0.155,0.145,0.14,0.135,28.57,6.24,2.50,1,1.00,http://pbs.twimg.com/profile_images/960552460178919426/CVxMIR-w_normal.jpg,https://pbs.twimg.com/profile_images/960552460178919426/CVxMIR-w_normal.jpg
65,MinutoSpfc,718201963880558593,3328,2806,200,163,917.84,2082933.31,1443.24,200,0.04,0.05,0.255,0.24,0.05,0.1,0.265,28.57,380.53,19.51,3,1.00,http://pbs.twimg.com/profile_images/1008389842567385088/_jpDfWWb_normal.jpg,https://pbs.twimg.com/profile_images/1008389842567385088/_jpDfWWb_normal.jpg
66,vitortechnik,385644224,28716,4928,200,162,1761.50,12825119.68,3581.22,200,0.23,0.12,0.185,0.14,0.28,0.005,0.04,28.57,333.10,18.25,1,1.00,http://pbs.twimg.com/profile_images/997505549896843265/VtSPc65E_normal.jpg,https://pbs.twimg.com/profile_images/997505549896843265/VtSPc65E_normal.jpg
67,futepackz,790540324850507778,374,351,200,164,971.72,1205781.01,1098.08,200,0.11,0.04,0.13,0.11,0.24,0.08,0.29,28.57,273.96,16.55,0,0.00,http://pbs.twimg.com/profile_images/1005116833853210625/qYykh8l4_normal.jpg,https://pbs.twimg.com/profile_images/1005116833853210625/qYykh8l4_normal.jpg
68,spfclwbe,978372502673031169,1308,1001,200,165,264.45,69666.94,263.94,200,0.045,0.0,0.0,0.0,0.205,0.45,0.3,28.57,1106.82,33.27,18,1.50,http://pbs.twimg.com/profile_images/1007644007856566272/CuBmcfml_normal.jpg,https://pbs.twimg.com/profile_images/1007644007856566272/CuBmcfml_normal.jpg
69,magalhaesillana,2718345899,2031,2517,200,166,75.66,7676.60,87.62,200,0.05,0.0,0.015,0.385,0.03,0.225,0.295,28.57,837.96,28.95,22,1.22,http://pbs.twimg.com/profile_images/985927281242705921/EkL0xRuR_normal.jpg,https://pbs.twimg.com/profile_images/985927281242705921/EkL0xRuR_normal.jpg
70,moreiradab,979881276760051712,444,440,200,168,44.14,3048.26,55.21,200,0.105,0.0,0.0,0.0,0.0,0.0,0.895,28.57,3823.96,61.84,33,1.74,http://pbs.twimg.com/profile_images/1007432372210618368/Sf9Y18zs_normal.jpg,https://pbs.twimg.com/profile_images/1007432372210618368/Sf9Y18zs_normal.jpg
71,HSpfc2018,1000153916909277184,141,423,200,159,113.68,36309.58,190.55,200,0.37,0.315,0.06,0.14,0.0,0.03,0.085,28.57,711.96,26.68,20,1.33,http://pbs.twimg.com/profile_images/1007409650763956224/dU-VCpO7_normal.jpg,https://pbs.twimg.com/profile_images/1007409650763956224/dU-VCpO7_normal.jpg
72,sergio_01spfc,960711463,3887,3702,200,183,152.57,15714.07,125.36,200,0.015,0.0,0.0,0.0,0.0,0.475,0.51,28.57,1960.53,44.28,31,1.72,http://pbs.twimg.com/profile_images/966010064518766592/br28Ii_q_normal.jpg,https://pbs.twimg.com/profile_images/966010064518766592/br28Ii_q_normal.jpg
73,annyspfc,3734230577,4333,3871,200,168,275.52,117301.33,342.49,200,0.07,0.0,0.03,0.23,0.15,0.2,0.32,28.57,461.39,21.48,49,1.48,http://pbs.twimg.com/profile_images/983531977528827904/fm4orwhb_normal.jpg,https://pbs.twimg.com/profile_images/983531977528827904/fm4orwhb_normal.jpg
74,Bewker,2907946702,1181,2342,200,166,162.74,32035.46,178.98,200,0.0,0.05,0.185,0.095,0.275,0.235,0.16,28.57,339.10,18.41,29,1.61,http://pbs.twimg.com/profile_images/1008059610035576832/9cx4eCNj_normal.jpg,https://pbs.twimg.com/profile_images/1008059610035576832/9cx4eCNj_normal.jpg
75,jeanjjs_,1628188502,61,463,200,186,56697.33,3144906979.16,56079.47,200,0.16,0.175,0.145,0.18,0.14,0.095,0.105,28.57,36.82,6.07,38,1.12,http://pbs.twimg.com/profile_images/986351422479446016/VrTIldyN_normal.jpg,https://pbs.twimg.com/profile_images/986351422479446016/VrTIldyN_normal.jpg
76,van_halisson,58015385,413,444,200,171,66435.52,8936539344.71,94533.27,200,0.18,0.15,0.16,0.115,0.15,0.11,0.135,28.57,21.10,4.59,50,1.02,http://pbs.twimg.com/profile_images/751583562185465856/uu4JJvaM_normal.jpg,https://pbs.twimg.com/profile_images/751583562185465856/uu4JJvaM_normal.jpg
77,kotokami484,4764649814,17,95,200,177,117694.60,22519862043.98,150066.19,200,0.105,0.155,0.165,0.14,0.205,0.105,0.125,28.57,43.96,6.63,28,1.56,http://pbs.twimg.com/profile_images/783134834495553536/3BRbGdki_normal.jpg,https://pbs.twimg.com/profile_images/783134834495553536/3BRbGdki_normal.jpg
78,kennedychris14,1571331930,203,1696,200,179,120144.57,27015880373.89,164365.08,200,0.19,0.135,0.18,0.065,0.12,0.07,0.24,28.57,142.82,11.95,42,1.45,http://pbs.twimg.com/profile_images/794626724860481536/LG3csFkj_normal.jpg,https://pbs.twimg.com/profile_images/794626724860481536/LG3csFkj_normal.jpg
79,ricardo79718663,2239099243,5,2,200,171,114075.37,19912605327.08,141112.03,200,0.125,0.19,0.13,0.175,0.085,0.135,0.16,28.57,42.53,6.52,3,1.00,http://pbs.twimg.com/profile_images/926537711439118336/bdoje_F3_normal.jpg,https://pbs.twimg.com/profile_images/926537711439118336/bdoje_F3_normal.jpg
80,sou_zoom,788471831116251136,146,1648,200,156,2655.75,15938513.47,3992.31,200,0.23,0.23,0.08,0.06,0.075,0.195,0.13,28.57,191.39,13.83,25,1.19,http://pbs.twimg.com/profile_images/991678402099908609/wmJqExJp_normal.jpg,https://pbs.twimg.com/profile_images/991678402099908609/wmJqExJp_normal.jpg
