,screen_name,id,followers,friends,number_tweets,number_tweets_intervals,mean_interval_tweets,variance_interval_tweets,standard_deviation_interval_tweets,number_tweets_week,monday_relative_frequence,tuesday_relative_frequence,wednesday_relative_frequence,thursday_relative_frequence,friday_relative_frequence,saturday_relative_frequence,sunday_relative_frequence,mean_day_week,variance_day_week,standard_deviation_day_week,number_hashtags,hashtag_per_tweet,profile_image_url,profile_image_url_https
162,alexandrecoli,198585768,18433,18480,200,164,761.74,2336144.18,1528.45,200,0.28,0.17,0.035,0.07,0.31,0.035,0.1,28.57,445.10,21.10,34,1.70,http://pbs.twimg.com/profile_images/986103277405331456/aI_n2Sv4_normal.jpg,https://pbs.twimg.com/profile_images/986103277405331456/aI_n2Sv4_normal.jpg
163,Lipao_69,1004530705181958144,325,451,200,172,1004.83,2331393.00,1526.89,200,0.075,0.17,0.06,0.24,0.265,0.095,0.095,28.57,235.10,15.33,12,1.09,http://pbs.twimg.com/profile_images/1007666634058846210/qyZaji1u_normal.jpg,https://pbs.twimg.com/profile_images/1007666634058846210/qyZaji1u_normal.jpg
164,liralira9367,906334454779695106,371,694,200,173,68.44,5047.21,71.04,200,0.155,0.005,0.32,0.12,0.365,0.035,0.0,28.57,756.82,27.51,19,1.12,http://pbs.twimg.com/profile_images/1003479333749567489/_bWhTIzg_normal.jpg,https://pbs.twimg.com/profile_images/1003479333749567489/_bWhTIzg_normal.jpg
165,jerryoliveiradf,232328631,724,1888,200,170,43951.16,5545390686.56,74467.38,200,0.1,0.23,0.085,0.28,0.165,0.055,0.085,28.57,246.53,15.70,13,1.08,http://pbs.twimg.com/profile_images/1202768077/careca_normal.jpg,https://pbs.twimg.com/profile_images/1202768077/careca_normal.jpg
166,Richard_Jr031,998260218185310208,167,255,200,166,174.66,48506.04,220.24,200,0.0,0.145,0.255,0.32,0.24,0.025,0.015,28.57,594.53,24.38,7,1.75,http://pbs.twimg.com/profile_images/1005552575381458946/dOzxIxQS_normal.jpg,https://pbs.twimg.com/profile_images/1005552575381458946/dOzxIxQS_normal.jpg
167,maupessoa,104779156,671,2152,200,176,1841.73,7591210.59,2755.22,200,0.115,0.2,0.165,0.23,0.175,0.055,0.06,28.57,158.53,12.59,14,1.08,http://pbs.twimg.com/profile_images/787369713148067840/4fufyhOG_normal.jpg,https://pbs.twimg.com/profile_images/787369713148067840/4fufyhOG_normal.jpg
168,toinhodaplanet,2515178303,1662,2415,200,167,784.33,1454181.10,1205.89,200,0.19,0.115,0.035,0.21,0.225,0.05,0.175,28.57,203.10,14.25,16,1.14,http://pbs.twimg.com/profile_images/989382726359928833/fwsaJTQt_normal.jpg,https://pbs.twimg.com/profile_images/989382726359928833/fwsaJTQt_normal.jpg
169,marcelonatalrn,71354589,1696,3526,200,159,1297.67,6786928.92,2605.17,200,0.055,0.02,0.045,0.125,0.17,0.185,0.4,28.57,579.10,24.06,27,1.69,http://pbs.twimg.com/profile_images/901224620946321408/jNV3nVsx_normal.jpg,https://pbs.twimg.com/profile_images/901224620946321408/jNV3nVsx_normal.jpg
170,BrunoRBorges33,736267564112838656,228,1267,200,159,201.99,27662.45,166.32,200,0.085,0.165,0.205,0.195,0.1,0.2,0.05,28.57,137.96,11.75,2,1.00,http://pbs.twimg.com/profile_images/1002642151409364992/KqtX2g5D_normal.jpg,https://pbs.twimg.com/profile_images/1002642151409364992/KqtX2g5D_normal.jpg
171,Thiago_Fellix,720692654,2094,2590,200,176,98.17,6960.04,83.43,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.57,4897.96,69.99,33,1.57,http://pbs.twimg.com/profile_images/1006191794932076544/LTjSuy3w_normal.jpg,https://pbs.twimg.com/profile_images/1006191794932076544/LTjSuy3w_normal.jpg
172,PauloEsdrasAra3,890686047348285440,141,840,200,156,532.88,1950701.78,1396.68,200,0.12,0.12,0.12,0.23,0.16,0.125,0.125,28.57,57.67,7.59,17,1.42,http://pbs.twimg.com/profile_images/913134590851784704/GHSkaYy3_normal.jpg,https://pbs.twimg.com/profile_images/913134590851784704/GHSkaYy3_normal.jpg
173,edgaradvogado,92350948,221,2134,200,176,9154.16,230772442.25,15191.20,200,0.085,0.125,0.165,0.14,0.085,0.175,0.225,28.57,87.39,9.35,11,1.38,http://pbs.twimg.com/profile_images/946459221989699584/dwRlAW0D_normal.jpg,https://pbs.twimg.com/profile_images/946459221989699584/dwRlAW0D_normal.jpg
174,alancpz,2811321620,1361,1503,200,188,90321.09,11380690305.52,106680.32,200,0.125,0.055,0.115,0.245,0.165,0.15,0.145,28.57,113.10,10.63,34,1.13,http://pbs.twimg.com/profile_images/787822558255210503/HRxR1qf8_normal.jpg,https://pbs.twimg.com/profile_images/787822558255210503/HRxR1qf8_normal.jpg
175,luzogaib,41435694,2907,2504,200,182,21740.69,881376274.59,29687.98,200,0.16,0.05,0.14,0.275,0.165,0.115,0.095,28.57,171.10,13.08,33,1.57,http://pbs.twimg.com/profile_images/975309168621080576/LjADDl3L_normal.jpg,https://pbs.twimg.com/profile_images/975309168621080576/LjADDl3L_normal.jpg
176,fulgenciodudu,978074938232983552,52,507,200,175,1108.88,2481132.91,1575.16,200,0.085,0.195,0.125,0.295,0.11,0.06,0.13,28.57,215.10,14.67,8,1.00,http://pbs.twimg.com/profile_images/990135697410609153/BDoe846b_normal.jpg,https://pbs.twimg.com/profile_images/990135697410609153/BDoe846b_normal.jpg
177,jrgarcia_crf,4353729089,236,225,200,175,14416.78,478901238.28,21883.81,200,0.15,0.095,0.16,0.19,0.09,0.16,0.155,28.57,46.24,6.80,8,1.14,http://pbs.twimg.com/profile_images/1006882386695610368/tUZqRe7q_normal.jpg,https://pbs.twimg.com/profile_images/1006882386695610368/tUZqRe7q_normal.jpg
178,leoflarj,242326518,2254,1381,200,158,115.20,35819.52,189.26,200,0.28,0.165,0.11,0.14,0.145,0.14,0.02,28.57,202.82,14.24,53,1.77,http://pbs.twimg.com/profile_images/997610848662245376/IRMIUsVN_normal.jpg,https://pbs.twimg.com/profile_images/997610848662245376/IRMIUsVN_normal.jpg
179,mpriolli,467959346,1314,961,200,176,22880.30,1487294679.49,38565.46,200,0.08,0.075,0.1,0.19,0.415,0.045,0.095,28.57,563.10,23.73,41,1.78,http://pbs.twimg.com/profile_images/999374477992460289/yWAGI88d_normal.jpg,https://pbs.twimg.com/profile_images/999374477992460289/yWAGI88d_normal.jpg
180,Lvia74821426,1005543683880517632,40,170,200,179,34.50,855.26,29.24,200,0.0,0.0,0.0,0.755,0.245,0.0,0.0,28.57,2783.96,52.76,31,1.29,http://pbs.twimg.com/profile_images/1006125361074229248/yX1TtAFW_normal.jpg,https://pbs.twimg.com/profile_images/1006125361074229248/yX1TtAFW_normal.jpg
181,EmileneAlves4,825835909048328192,263,513,200,178,13403.40,393500478.37,19836.85,200,0.18,0.115,0.15,0.21,0.15,0.085,0.11,28.57,63.96,8.00,9,1.12,http://pbs.twimg.com/profile_images/922419303051350023/UuxahaU7_normal.jpg,https://pbs.twimg.com/profile_images/922419303051350023/UuxahaU7_normal.jpg
182,fdaylanereal,757053114197434369,776,5001,200,168,74.67,11315.13,106.37,200,0.0,0.0,0.0,0.275,0.725,0.0,0.0,28.57,2619.39,51.18,16,1.33,http://pbs.twimg.com/profile_images/990241247066542081/bWNqZ6Lu_normal.jpg,https://pbs.twimg.com/profile_images/990241247066542081/bWNqZ6Lu_normal.jpg
183,joancleber22,760293642997235714,1358,4741,200,161,2188.55,21416814.98,4627.83,200,0.17,0.09,0.055,0.235,0.2,0.07,0.18,28.57,169.67,13.03,41,1.28,http://pbs.twimg.com/profile_images/760298901278695425/WXr5RXrg_normal.jpg,https://pbs.twimg.com/profile_images/760298901278695425/WXr5RXrg_normal.jpg
184,j10semar,810569294052466689,104,560,200,184,45482.04,2589375146.02,50885.90,200,0.145,0.105,0.15,0.145,0.14,0.15,0.165,28.57,11.67,3.42,15,1.67,http://pbs.twimg.com/profile_images/810590170579947520/dcN-gZK2_normal.jpg,https://pbs.twimg.com/profile_images/810590170579947520/dcN-gZK2_normal.jpg
185,StarkFernanda13,898378455527698434,473,407,200,170,4488.94,46675183.89,6831.92,200,0.115,0.07,0.21,0.15,0.23,0.085,0.14,28.57,123.39,11.11,0,0.00,http://pbs.twimg.com/profile_images/1004454090707996673/_8fjcgA2_normal.jpg,https://pbs.twimg.com/profile_images/1004454090707996673/_8fjcgA2_normal.jpg
186,CamiiiSchneider,439286118,1515,795,200,189,25059.26,1024399742.72,32006.25,200,0.11,0.2,0.125,0.175,0.145,0.135,0.11,28.57,39.10,6.25,4,1.00,http://pbs.twimg.com/profile_images/957332975611457536/PdAe2jK__normal.jpg,https://pbs.twimg.com/profile_images/957332975611457536/PdAe2jK__normal.jpg
187,freppcollares,924638342,148,131,200,170,374.78,420763.25,648.66,200,0.085,0.18,0.145,0.33,0.26,0.0,0.0,28.57,538.82,23.21,16,1.45,http://pbs.twimg.com/profile_images/1006930437871194114/AoBXYB25_normal.jpg,https://pbs.twimg.com/profile_images/1006930437871194114/AoBXYB25_normal.jpg
188,BolaScalco,947688558202114048,93,220,200,187,33169.26,1749075758.63,41821.95,200,0.185,0.265,0.185,0.06,0.1,0.06,0.145,28.57,194.53,13.95,7,1.00,http://pbs.twimg.com/profile_images/1006212382136422401/E6UWQ7Pu_normal.jpg,https://pbs.twimg.com/profile_images/1006212382136422401/E6UWQ7Pu_normal.jpg
189,Chulia_Vitoria,330505953,1135,329,200,176,3423.31,19310173.02,4394.33,200,0.21,0.17,0.13,0.155,0.155,0.105,0.075,28.57,67.10,8.19,1,1.00,http://pbs.twimg.com/profile_images/1006355603445506048/m546vanT_normal.jpg,https://pbs.twimg.com/profile_images/1006355603445506048/m546vanT_normal.jpg
190,Guilhermeein,1517420948,691,516,200,175,35980.32,2659034345.59,51565.83,200,0.17,0.11,0.165,0.07,0.1,0.22,0.165,28.57,90.82,9.53,2,1.00,http://pbs.twimg.com/profile_images/997547260077584385/2XfFhfaL_normal.jpg,https://pbs.twimg.com/profile_images/997547260077584385/2XfFhfaL_normal.jpg
191,ccarolina_am,1001651151891247105,145,128,200,167,660.72,822563.58,906.95,200,0.08,0.12,0.22,0.295,0.235,0.03,0.02,28.57,399.39,19.98,2,1.00,http://pbs.twimg.com/profile_images/1007445820092878849/l_xC29zB_normal.jpg,https://pbs.twimg.com/profile_images/1007445820092878849/l_xC29zB_normal.jpg
192,_limarober,2285827862,399,1270,200,167,87.08,9887.09,99.43,200,0.135,0.205,0.11,0.065,0.065,0.21,0.21,28.57,149.39,12.22,0,0.00,http://pbs.twimg.com/profile_images/1005900400032133121/0TbrvWMJ_normal.jpg,https://pbs.twimg.com/profile_images/1005900400032133121/0TbrvWMJ_normal.jpg
193,berres_e,3439519241,283,206,200,170,3401.15,31024476.92,5569.96,200,0.12,0.205,0.125,0.17,0.14,0.14,0.1,28.57,41.67,6.46,26,1.08,http://pbs.twimg.com/profile_images/1007636465046753283/OZp1biEO_normal.jpg,https://pbs.twimg.com/profile_images/1007636465046753283/OZp1biEO_normal.jpg
194,guiwebler,935791117,596,447,200,177,6246.23,99021354.63,9950.95,200,0.16,0.09,0.19,0.22,0.16,0.095,0.085,28.57,98.24,9.91,0,0.00,http://pbs.twimg.com/profile_images/986339332935094279/ZAwMflA-_normal.jpg,https://pbs.twimg.com/profile_images/986339332935094279/ZAwMflA-_normal.jpg
195,vitoriabalke,759873795234537473,503,315,200,167,2304.92,12138273.62,3484.00,200,0.255,0.34,0.16,0.08,0.08,0.06,0.025,28.57,459.39,21.43,0,0.00,http://pbs.twimg.com/profile_images/1000149342517383168/v8bsdtBU_normal.jpg,https://pbs.twimg.com/profile_images/1000149342517383168/v8bsdtBU_normal.jpg
196,Biaa_Lima0,3183477599,577,1045,200,171,20445.92,1253401765.26,35403.41,200,0.18,0.16,0.14,0.145,0.12,0.16,0.095,28.57,27.39,5.23,0,0.00,http://pbs.twimg.com/profile_images/999071784778399744/GFKghVCd_normal.jpg,https://pbs.twimg.com/profile_images/999071784778399744/GFKghVCd_normal.jpg
197,GzNfps,2302200770,1771,1065,200,173,4276.01,54990496.38,7415.56,200,0.11,0.2,0.1,0.135,0.225,0.09,0.14,28.57,90.24,9.50,6,1.50,http://pbs.twimg.com/profile_images/1006528029143773190/kxffUeb6_normal.jpg,https://pbs.twimg.com/profile_images/1006528029143773190/kxffUeb6_normal.jpg
198,losmurilo,1214327390,192,117,200,187,14126.29,374265457.12,19345.94,200,0.12,0.16,0.12,0.14,0.165,0.16,0.135,28.57,12.53,3.54,0,0.00,http://pbs.twimg.com/profile_images/967965929211654144/nPQEr07e_normal.jpg,https://pbs.twimg.com/profile_images/967965929211654144/nPQEr07e_normal.jpg
199,IaninoLucas,3433366534,119,357,200,170,2011.59,11498019.37,3390.87,200,0.17,0.125,0.155,0.265,0.11,0.075,0.1,28.57,135.10,11.62,4,1.00,http://pbs.twimg.com/profile_images/1007290597718331394/xogmLzRN_normal.jpg,https://pbs.twimg.com/profile_images/1007290597718331394/xogmLzRN_normal.jpg
200,ladeira_vini,2384461207,304,216,200,170,993.85,2304073.56,1517.92,200,0.02,0.1,0.175,0.25,0.345,0.045,0.065,28.57,491.10,22.16,4,1.00,http://pbs.twimg.com/profile_images/1001281023261454338/QXo2Lfnz_normal.jpg,https://pbs.twimg.com/profile_images/1001281023261454338/QXo2Lfnz_normal.jpg
201,cerkeira_ffc,764633380952633344,1148,3165,200,172,1481.25,5220386.90,2284.82,200,0.055,0.175,0.085,0.205,0.25,0.12,0.11,28.57,165.96,12.88,21,1.17,http://pbs.twimg.com/profile_images/1007652513754083328/iJB8tJ6E_normal.jpg,https://pbs.twimg.com/profile_images/1007652513754083328/iJB8tJ6E_normal.jpg
202,1895Carlos,3610491917,1077,971,200,177,954.76,1852872.26,1361.20,200,0.155,0.195,0.13,0.16,0.255,0.045,0.06,28.57,184.82,13.59,4,2.00,http://pbs.twimg.com/profile_images/984677586822422529/M3VqDFoW_normal.jpg,https://pbs.twimg.com/profile_images/984677586822422529/M3VqDFoW_normal.jpg
203,Nacordopecado,925317419555540992,91,302,200,172,11306.17,342643017.40,18510.62,200,0.075,0.115,0.145,0.165,0.335,0.07,0.095,28.57,287.96,16.97,1,1.00,http://pbs.twimg.com/profile_images/1005487491787390976/HIhJTQnn_normal.jpg,https://pbs.twimg.com/profile_images/1005487491787390976/HIhJTQnn_normal.jpg
204,_Anxiety_Free_,933476976920285189,5043,5000,200,169,5855.05,159078188.95,12612.62,200,0.235,0.055,0.045,0.11,0.405,0.065,0.085,28.57,599.96,24.49,8,1.00,http://pbs.twimg.com/profile_images/933503037284470784/3cS8Fv-S_normal.jpg,https://pbs.twimg.com/profile_images/933503037284470784/3cS8Fv-S_normal.jpg
205,niggaribas,774801775681495040,4180,4871,200,178,108.72,11171.32,105.69,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.57,4897.96,69.99,32,1.68,http://pbs.twimg.com/profile_images/991756265809481728/NkkDb3Sv_normal.jpg,https://pbs.twimg.com/profile_images/991756265809481728/NkkDb3Sv_normal.jpg
206,aland0mal,225890784,59428,19508,200,176,15561.72,692865128.58,26322.33,200,0.175,0.085,0.19,0.15,0.12,0.07,0.21,28.57,97.10,9.85,2,1.00,http://pbs.twimg.com/profile_images/961419505472811008/cMrbxwN0_normal.jpg,https://pbs.twimg.com/profile_images/961419505472811008/cMrbxwN0_normal.jpg
207,AninhaSouza890,955159052228677634,57,892,200,161,2457.57,45151755.08,6719.51,200,0.13,0.19,0.235,0.18,0.145,0.04,0.08,28.57,153.10,12.37,2,2.00,http://pbs.twimg.com/profile_images/1007052754039255040/N9jBt9Jx_normal.jpg,https://pbs.twimg.com/profile_images/1007052754039255040/N9jBt9Jx_normal.jpg
208,vicferreiraaaaa,878316499882004483,1134,4954,200,159,358.88,479231.94,692.27,200,0.22,0.23,0.265,0.085,0.09,0.1,0.01,28.57,309.10,17.58,15,1.00,http://pbs.twimg.com/profile_images/1005444552348651521/7grg-peh_normal.jpg,https://pbs.twimg.com/profile_images/1005444552348651521/7grg-peh_normal.jpg
209,ThayanneCunha4,974289928300396545,322,392,200,161,1619.91,13589736.89,3686.43,200,0.12,0.14,0.105,0.12,0.145,0.155,0.215,28.57,44.82,6.69,3,1.00,http://pbs.twimg.com/profile_images/1005491375457042432/A_VMXZiM_normal.jpg,https://pbs.twimg.com/profile_images/1005491375457042432/A_VMXZiM_normal.jpg
210,wllopes22,193322563,1967,1010,200,175,313.72,137156.21,370.35,200,0.0,0.0,0.26,0.34,0.4,0.0,0.0,28.57,1144.82,33.84,15,1.50,http://pbs.twimg.com/profile_images/1007362336057946114/bieYszAk_normal.jpg,https://pbs.twimg.com/profile_images/1007362336057946114/bieYszAk_normal.jpg
211,dinahjanebr_,977152939168018432,450,956,200,159,1149.55,8019432.93,2831.86,200,0.23,0.23,0.17,0.03,0.08,0.085,0.175,28.57,211.39,14.54,103,1.26,http://pbs.twimg.com/profile_images/1004113863300837376/9z9YDi2s_normal.jpg,https://pbs.twimg.com/profile_images/1004113863300837376/9z9YDi2s_normal.jpg
212,Elias_Michel,91382376,1860,2837,200,167,1666.95,6094273.97,2468.66,200,0.08,0.07,0.04,0.23,0.19,0.085,0.305,28.57,338.82,18.41,110,1.86,http://pbs.twimg.com/profile_images/1004927093623357441/UldSOkS2_normal.jpg,https://pbs.twimg.com/profile_images/1004927093623357441/UldSOkS2_normal.jpg
213,RennerMatos22,874050316672659456,225,1336,200,173,1129.80,1989645.71,1410.55,200,0.205,0.155,0.065,0.115,0.33,0.06,0.07,28.57,331.67,18.21,10,1.43,http://pbs.twimg.com/profile_images/1000561151917330432/LzI-stj9_normal.jpg,https://pbs.twimg.com/profile_images/1000561151917330432/LzI-stj9_normal.jpg
214,Adryan_azevedo,909219331,5211,4476,200,180,113.64,11921.35,109.18,200,0.0,0.0,0.0,0.11,0.89,0.0,0.0,28.57,3779.10,61.47,12,1.33,http://pbs.twimg.com/profile_images/1006407871771430912/HPfy1PjJ_normal.jpg,https://pbs.twimg.com/profile_images/1006407871771430912/HPfy1PjJ_normal.jpg
215,asewnsio,940234708675452928,260,367,200,174,129.60,18352.34,135.47,200,0.0,0.0,0.0,0.55,0.45,0.0,0.0,28.57,2069.39,45.49,3,1.00,http://pbs.twimg.com/profile_images/1007727599655768065/KRdcKb1M_normal.jpg,https://pbs.twimg.com/profile_images/1007727599655768065/KRdcKb1M_normal.jpg
216,Vickifernandes6,878804638744621056,207,232,200,174,38452.51,2780751749.61,52732.83,200,0.17,0.21,0.11,0.11,0.16,0.11,0.13,28.57,51.10,7.15,22,1.05,http://pbs.twimg.com/profile_images/1003722354386702336/5juLmjhn_normal.jpg,https://pbs.twimg.com/profile_images/1003722354386702336/5juLmjhn_normal.jpg
217,JF_Alvees,881507374170853376,1027,1514,200,162,297.57,204326.86,452.03,200,0.075,0.16,0.08,0.155,0.26,0.125,0.145,28.57,131.67,11.47,8,1.60,http://pbs.twimg.com/profile_images/1004168155567149057/UADXVKLM_normal.jpg,https://pbs.twimg.com/profile_images/1004168155567149057/UADXVKLM_normal.jpg
218,Sr_Vict,975534422446559233,30,36,200,168,396.90,232925.40,482.62,200,0.085,0.07,0.105,0.07,0.405,0.135,0.13,28.57,481.96,21.95,31,1.29,http://pbs.twimg.com/profile_images/1007655399137382401/xBRi8SOp_normal.jpg,https://pbs.twimg.com/profile_images/1007655399137382401/xBRi8SOp_normal.jpg
219,eurenanmiiranda,806524624930557953,1530,2154,200,178,28098.94,1638289549.32,40475.79,200,0.12,0.13,0.2,0.2,0.13,0.135,0.085,28.57,61.67,7.85,6,1.20,http://pbs.twimg.com/profile_images/955289505841537024/zMLu3ucg_normal.jpg,https://pbs.twimg.com/profile_images/955289505841537024/zMLu3ucg_normal.jpg
220,ThiagoR47716248,946808190171271168,51,241,200,180,18545.21,1054911389.40,32479.40,200,0.11,0.105,0.16,0.295,0.125,0.13,0.075,28.57,177.39,13.32,27,1.23,http://pbs.twimg.com/profile_images/999486820084731904/5kzOPxtt_normal.jpg,https://pbs.twimg.com/profile_images/999486820084731904/5kzOPxtt_normal.jpg
221,muryzin,730897081804541952,429,717,200,167,3025.49,18453071.53,4295.70,200,0.15,0.12,0.075,0.085,0.165,0.19,0.215,28.57,93.96,9.69,3,1.00,http://pbs.twimg.com/profile_images/1007401897085595648/x_-qB9d3_normal.jpg,https://pbs.twimg.com/profile_images/1007401897085595648/x_-qB9d3_normal.jpg
222,Crfrainan,4486697362,977,1220,200,168,48.55,4304.32,65.61,200,0.0,0.0,0.36,0.475,0.165,0.0,0.0,28.57,1369.10,37.00,23,1.53,http://pbs.twimg.com/profile_images/1006894800358920192/kkOG4xq4_normal.jpg,https://pbs.twimg.com/profile_images/1006894800358920192/kkOG4xq4_normal.jpg
223,Thatty_Ellen,711731418733408256,746,1750,200,166,54.05,3553.69,59.61,200,0.0,0.015,0.055,0.115,0.775,0.01,0.03,28.57,2715.67,52.11,19,1.06,http://pbs.twimg.com/profile_images/1007615292632195072/k_rn1kNZ_normal.jpg,https://pbs.twimg.com/profile_images/1007615292632195072/k_rn1kNZ_normal.jpg
224,DanielMatiaass,841821493000605697,4055,3397,200,173,1385.82,5148284.99,2268.98,200,0.075,0.05,0.24,0.1,0.255,0.17,0.11,28.57,222.24,14.91,10,1.00,http://pbs.twimg.com/profile_images/1006752784480395265/fd3e1XWS_normal.jpg,https://pbs.twimg.com/profile_images/1006752784480395265/fd3e1XWS_normal.jpg
225,eifodaci,841422066662412289,5817,4511,200,171,196.82,63132.41,251.26,200,0.0,0.175,0.32,0.155,0.35,0.0,0.0,28.57,781.10,27.95,4,2.00,http://pbs.twimg.com/profile_images/1002349394207834112/or6_xPko_normal.jpg,https://pbs.twimg.com/profile_images/1002349394207834112/or6_xPko_normal.jpg
226,dcnouts,782928080230871040,104,129,200,174,41608.95,3640699513.44,60338.21,200,0.165,0.15,0.13,0.2,0.2,0.11,0.045,28.57,102.24,10.11,11,1.10,http://pbs.twimg.com/profile_images/1004864611298967553/OQ0CAq1w_normal.jpg,https://pbs.twimg.com/profile_images/1004864611298967553/OQ0CAq1w_normal.jpg
227,almeiidaJV,302044416,1174,443,200,163,350.51,325636.23,570.65,200,0.13,0.285,0.09,0.13,0.2,0.015,0.15,28.57,245.67,15.67,0,0.00,http://pbs.twimg.com/profile_images/995865475954499584/4U9dYEiX_normal.jpg,https://pbs.twimg.com/profile_images/995865475954499584/4U9dYEiX_normal.jpg
228,FalquetoGustavo,757718212406542336,2692,2089,200,158,122.39,31005.30,176.08,200,0.095,0.34,0.03,0.265,0.205,0.04,0.025,28.57,555.10,23.56,1,1.00,http://pbs.twimg.com/profile_images/1006329535791497217/D-oIxWSU_normal.jpg,https://pbs.twimg.com/profile_images/1006329535791497217/D-oIxWSU_normal.jpg
229,matheusquiarely,198709971,2078,1436,200,166,2246.28,13337562.00,3652.06,200,0.115,0.21,0.185,0.16,0.14,0.06,0.13,28.57,82.24,9.07,2,1.00,http://pbs.twimg.com/profile_images/1005993966918135808/Er9DQY7q_normal.jpg,https://pbs.twimg.com/profile_images/1005993966918135808/Er9DQY7q_normal.jpg
230,ViniciusYorrana,2569450241,529,571,200,161,209.77,87628.76,296.02,200,0.12,0.185,0.185,0.175,0.22,0.07,0.045,28.57,148.24,12.18,0,0.00,http://pbs.twimg.com/profile_images/960590600549658624/MMJYhEDn_normal.jpg,https://pbs.twimg.com/profile_images/960590600549658624/MMJYhEDn_normal.jpg
231,caralhomichaell,777253718488182784,568,299,200,170,180.35,43301.89,208.09,200,0.0,0.0,0.175,0.3,0.525,0.0,0.0,28.57,1447.96,38.05,1,1.00,http://pbs.twimg.com/profile_images/1006708333938663424/Kopwi313_normal.jpg,https://pbs.twimg.com/profile_images/1006708333938663424/Kopwi313_normal.jpg
232,Yasmim_Viitoria,2830618503,700,365,200,168,382.36,380829.47,617.11,200,0.22,0.22,0.205,0.125,0.23,0.0,0.0,28.57,368.53,19.20,1,1.00,http://pbs.twimg.com/profile_images/1007067247616159744/KOKU7_en_normal.jpg,https://pbs.twimg.com/profile_images/1007067247616159744/KOKU7_en_normal.jpg
233,33cabas,4165719203,263,116,200,185,8247.51,142464289.39,11935.84,200,0.115,0.175,0.115,0.135,0.17,0.105,0.185,28.57,37.67,6.14,10,1.11,http://pbs.twimg.com/profile_images/1006989116385431552/JaVA-lWk_normal.jpg,https://pbs.twimg.com/profile_images/1006989116385431552/JaVA-lWk_normal.jpg
234,Dunidunite,718252286397558785,695,793,200,160,337.53,355468.76,596.21,200,0.155,0.255,0.105,0.015,0.15,0.115,0.205,28.57,201.10,14.18,2,1.00,http://pbs.twimg.com/profile_images/998373971589382144/tJZABZ3s_normal.jpg,https://pbs.twimg.com/profile_images/998373971589382144/tJZABZ3s_normal.jpg
235,Lz_Henri,926088718078930944,60,62,200,177,20120.36,755837842.14,27492.51,200,0.14,0.165,0.12,0.13,0.14,0.165,0.14,28.57,9.67,3.11,12,1.33,http://pbs.twimg.com/profile_images/926089805989113856/scpvuI0O_normal.jpg,https://pbs.twimg.com/profile_images/926089805989113856/scpvuI0O_normal.jpg
236,bia_flx,795401681060200448,513,482,200,165,5271.50,114726558.84,10711.05,200,0.09,0.075,0.105,0.17,0.155,0.265,0.14,28.57,140.82,11.87,2,1.00,http://pbs.twimg.com/profile_images/997247756476469250/iGX_3NL__normal.jpg,https://pbs.twimg.com/profile_images/997247756476469250/iGX_3NL__normal.jpg
237,ninarosaa,4825990372,1465,1470,200,179,521.89,412398.71,642.18,200,0.0,0.185,0.385,0.225,0.205,0.0,0.0,28.57,755.67,27.49,4,2.00,http://pbs.twimg.com/profile_images/1007663912567955456/_ezPnYTE_normal.jpg,https://pbs.twimg.com/profile_images/1007663912567955456/_ezPnYTE_normal.jpg
238,milenalisboa_,1539275018,994,781,200,175,2030.15,12723302.17,3566.97,200,0.33,0.215,0.19,0.06,0.105,0.03,0.07,28.57,393.10,19.83,0,0.00,http://pbs.twimg.com/profile_images/1002604011978133504/Y28Rg3Rl_normal.jpg,https://pbs.twimg.com/profile_images/1002604011978133504/Y28Rg3Rl_normal.jpg
